path,package,category,proposed_disposition,review_depth,bytes,sha256
engine/mantle/tetonic-capacity/src/doctor.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,8002,2d3bda2040ff902e6f96291bb2004a1f73f0c604f5250637fda8d91b6337afc7
engine/mantle/tetonic-capacity/src/gates.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,7647,05905b9e0187fa48b7ed28ce4b705a8bcf3eac70e876c2ad8096a3c1d7b4a67c
engine/mantle/tetonic-capacity/src/job.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,1398,a3ca22ec885d7596aac14ca5d0f46b54aef228c017a37765cab7280fab4dc231
engine/mantle/tetonic-capacity/src/lib.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,2398,7d31acedbf0b34927606df944164cde87b1eb9ae0ee89f373fccd9f336a871c3
engine/mantle/tetonic-capacity/src/microbench.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,1938,3884ee89e98be9b48ba61c8e534df33ce47d61f5092d57a64d3d65108c908cbf
engine/mantle/tetonic-capacity/src/model_fit.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,1631,334cbea0bbde6919e0ca0a560af65cb076399befb2d54272a0e3498f7a79679d
engine/mantle/tetonic-capacity/src/optimizer.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,19312,f6ab4d1ed088aa0bcc4cb6d376411e0eacf598a31e64ee5694343a13fab6c190
engine/mantle/tetonic-capacity/src/optimizer_residency_tests.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,4032,ed2d89ac848193175fef52c4583233c30ab781af5bdca1b54a9de3922d5f5e4f
engine/mantle/tetonic-capacity/src/paths.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,448,ce0476c9de951103ac9b2c336267bba6f41e6036947cf28d769431eea7026094
engine/mantle/tetonic-capacity/src/probe.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,3985,6b565d8e4d7c004a459e4cba1060d5d9c26f27245b206b55e93299f8dbcdf6f8
engine/mantle/tetonic-capacity/src/profile.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,6164,dd024725861796a80e9f075900b9e77c1f6b8e6b62c603bbc0891fd8e35162e6
engine/mantle/tetonic-capacity/src/report.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,4798,d148949650eac78d9a6783dd005c187f60c90653519ef1e995e0be20d7a37bcf
engine/mantle/tetonic-capacity/src/service.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,8342,2eae131f8a5403495cee798158990bbafb18aa2d8a44e43c0448ba6a75584046
engine/mantle/tetonic-capacity/src/status.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,2726,3331e24bec145dd75fcc17d98a05f0e171d573f65a065dadc2e4f93b94c095a0
engine/mantle/tetonic-capacity/src/store.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,9153,0874396ae1c7f97ba75cc5892a72fc7ccc543e7a50b39d0ecde826e4585253ba
engine/mantle/tetonic-capacity/src/worker.rs,tetonic-capacity,workspace-package,isolate,mechanical-census,6114,cb8002a148b7411d469ad9883444f0bfdce34aa9f5e38d5c5fef8c20914634cb
engine/mantle/tetonic-enroll/Cargo.toml,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,1207,965652267f4abf58dab9820779972896703edcb97713d9fa546ee6e9e531c294
engine/mantle/tetonic-enroll/README.md,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,1601,be6434734b7a2eff877e8d8ddfe7f9b169e1972174a0cd7b558f1b5ae4d5f940
engine/mantle/tetonic-enroll/src/bind_policy.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,1848,01d396d0b386fbd60d586d042d5129efde1487744193fb1ae58da25c5a0775c2
engine/mantle/tetonic-enroll/src/code.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,7786,d33348c5350f2a4c150b54389ba9b1a54cf9567787e84dbd2e45e7b004f94d77
engine/mantle/tetonic-enroll/src/crypto.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,2543,85a29377856c79ad1976450d43cac52e3141452cd306f63d6b86d0ff5d481df8
engine/mantle/tetonic-enroll/src/egress.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,415,37734a62c3c9000d30e09d1cb8f764d3bade65d280564d689589925dcb195680
engine/mantle/tetonic-enroll/src/handshake.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,13278,421734138dda68b24efd3516a506bbbdfddab3b14229ce54eb1d6a5d325f5343
engine/mantle/tetonic-enroll/src/http.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,5235,b7c51f5536ca87afb2b44e7f1bddf8b1bc2d81a0186ae96a159df29dedb89cc8
engine/mantle/tetonic-enroll/src/lib.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,792,8cbd00450ff8d64cde8599904e2ea6dfe514ec06a71ae348e950c4628f71cfd3
engine/mantle/tetonic-enroll/src/resolve.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,1289,f69bedf2b9a2ee8011a8ffec6505a81afc886f647cc5d94afc7fd4a15e590dff
engine/mantle/tetonic-enroll/src/server.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,22582,93c6dbb9f3463ccb2bb9d17b5c636363be2861a57351c1096488999ccf9f9ba7
engine/mantle/tetonic-enroll/src/tls.rs,tetonic-enroll,workspace-package,keep-integrate,mechanical-census,893,7357d4bd48d63a5e259aeb35cf98fc5017a4632de2f80965a4ca04bf63118822
engine/mantle/tetonic-node/Cargo.toml,tetonic-node,workspace-package,reshape,mechanical-census,1937,96591bb635eedb12df65e58514d89281c023d87032d25e0b9d8cc08800831034
engine/mantle/tetonic-node/KEY-STORAGE.md,tetonic-node,workspace-package,reshape,mechanical-census,6084,c029d994acc86974b35157626c820903022b614398f800553e6f36adf02ea447
engine/mantle/tetonic-node/README.md,tetonic-node,workspace-package,reshape,mechanical-census,3508,afd23f755dd7e93bc0dcec439e000688a4112e1871ab42ba264db69cb2a3c490
engine/mantle/tetonic-node/src/bind.rs,tetonic-node,workspace-package,reshape,mechanical-census,1086,85f56e673cb744c78c19c67c9ab5637564600fceeeda047a0dbf1115b26eb1c3
engine/mantle/tetonic-node/src/conn.rs,tetonic-node,workspace-package,reshape,mechanical-census,1503,ec327d290afb2b4128ef5eda524cc7d24d145edcf7d133f1f7740c86f5c5b6df
engine/mantle/tetonic-node/src/event.rs,tetonic-node,workspace-package,reshape,mechanical-census,3923,e6a046029307ca7c91f2595a41bbcf681a6ea892eba461e203d6c465ea154785
engine/mantle/tetonic-node/src/fabric.rs,tetonic-node,workspace-package,reshape,mechanical-census,25962,c6dab1d96de9da4d1719be2dda6d9f6d6ac4c8d61c9c8f0c5fd9e150e364edd1
engine/mantle/tetonic-node/src/fabric_chat.rs,tetonic-node,workspace-package,reshape,mechanical-census,42221,5a1588e64ab65bc8e2fc726541807782e5479b01a5b5171d465a92c83424e9e1
engine/mantle/tetonic-node/src/ingress_deadline_tests.rs,tetonic-node,workspace-package,reshape,mechanical-census,8382,f81dbae89f8a3430a0485e8fa0ac150b268c3d3adbfd7b73d0efc81690692206
engine/mantle/tetonic-node/src/job_ingress.rs,tetonic-node,workspace-package,reshape,mechanical-census,9938,f83bc6d17320eb5151d890bec61b394552fa1ff835b0c0fcd6aee5fdd0318001
engine/mantle/tetonic-node/src/lease_table.rs,tetonic-node,workspace-package,reshape,mechanical-census,3071,57036f73d348193ca450d6e18d8cb6220096b6dbd0a20c0a2e0784ee6ed847cb
engine/mantle/tetonic-node/src/lib.rs,tetonic-node,workspace-package,reshape,mechanical-census,1009,e8ee38acedc9a2508d79ca43305a1db129c717d8ee30ae34fe45209f444c34af
engine/mantle/tetonic-node/src/limits.rs,tetonic-node,workspace-package,reshape,mechanical-census,900,fb257bfa2428005087d167e06069f18c26a3fd976f08c5cf600ab3e812e1d3e7
engine/mantle/tetonic-node/src/revoke.rs,tetonic-node,workspace-package,reshape,mechanical-census,2274,dfa6d7a3391f752413420668461d4bddd89661f4b5b9583131978e4d023cf311
engine/mantle/tetonic-node/src/role.rs,tetonic-node,workspace-package,reshape,mechanical-census,17829,748619107abe1f8f7461ced86950a12db651a7bea8447c040cbe836e13eef048
engine/mantle/tetonic-node/src/scheduler.rs,tetonic-node,workspace-package,reshape,mechanical-census,15591,d766dd20743951bb82a4a34b82570d34df22d963ec1ba73642bea2349233216d
engine/mantle/tetonic-node/src/server.rs,tetonic-node,workspace-package,reshape,mechanical-census,24848,a35e4916b91e26551d6d3bccbb396e3f22198df4cddcfbdce42498408322904c
engine/mantle/tetonic-node/src/tls.rs,tetonic-node,workspace-package,reshape,mechanical-census,7630,4423e242887695f82a49cb97272dccec2197f54164cb3e513be73f27e0f448c8
engine/mantle/tetonic-node/src/tls_identity.rs,tetonic-node,workspace-package,reshape,mechanical-census,4822,0509a7acaaafaab55838ea9a13dfd231b9c621c88658a3395749fff7893cb275
engine/mantle/tetonic-node/src/tls_identity/tests.rs,tetonic-node,workspace-package,reshape,mechanical-census,11728,26a1cd2569eac226ff763043b5da2dd5328dce8c74202450fb1dbf4e0d0058ad
engine/mantle/tetonic-node/src/trust.rs,tetonic-node,workspace-package,reshape,mechanical-census,4107,05570dc2472fd781951e51222f1aeb9b5ee06ca1e8a38516cccdfcf1b3f2b3ad
engine/mantle/tetonic-node/tests/aud01_characterization.rs,tetonic-node,workspace-package,reshape,mechanical-census,468,85ce0e2c81f7a85600884cf604198439700739915d2318fffb86593cc0e152b5
engine/mantle/tetonic-orchestrator/Cargo.toml,tetonic-orchestrator,workspace-package,split,mechanical-census,1170,7b18792505cd73049bc32defe9fd6f8e5ae01e83d0c83a63e92521165802e0b9
engine/mantle/tetonic-orchestrator/README.md,tetonic-orchestrator,workspace-package,split,mechanical-census,5667,159a0bdc3ec5365b6d43a4cccb49533e246c18db7ebcb92c2e441c59e5b64768
engine/mantle/tetonic-orchestrator/src/briefing.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,13064,09f887510cb51a83a375311658a9d005dcbe9a7beecacf1d7f22ef29cfcc1b68
engine/mantle/tetonic-orchestrator/src/critic.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,7919,08375f193a6121bb3a6ec9e15ffcecda8b2fdf57de4607dba794d72a875705c9
engine/mantle/tetonic-orchestrator/src/domain_pack.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,2007,71a7b3f288da01d0775b534f4a475c0001156ca7688beb47b4dec7e9214d311d
engine/mantle/tetonic-orchestrator/src/fleet.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,9410,d8041b72237c71ac5e47ce92853c3e378deab1d8430fd396105344d5b0b98dc4
engine/mantle/tetonic-orchestrator/src/fleet_supervisor.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,16797,100890b73e60b98d6d2dfc697b39e52918b0fcd4af410e381ea61727703fb6eb
engine/mantle/tetonic-orchestrator/src/handoff.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,4023,eca75c17f9b50a24de0a643d5993f53b731c5ca0cfb0f888fee0575e1dfb7b33
engine/mantle/tetonic-orchestrator/src/host.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,6657,5d6c070d9904490eeb0187c86a2828f2ad1db13112b76aee78f9bca4c4d86458
engine/mantle/tetonic-orchestrator/src/lib.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,1962,72157412e95b375bc7af495e4032c7ed1ee325dd8081d987b150ec86e9ca7893
engine/mantle/tetonic-orchestrator/src/router.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,13147,b1069232ebfd6c8f1d1a88ae0fa5d6148b33773255727f20632f909281c0ee24
engine/mantle/tetonic-orchestrator/src/router_llm.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,5565,4a0528f1431f4de752b26512f9bd8fef3c74d64e8d8c75c630c6febd5063888a
engine/mantle/tetonic-orchestrator/src/run.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,10977,c471d436ebe4fe9bf04edcb25f98c62a05c8a7223f4b847e2f281962c506b373
engine/mantle/tetonic-orchestrator/src/security_fixture_tests.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,3113,0aaa0d76e8f2ac5da91b3ad38d9f8e3038742593d34081724359c9bb877d398c
engine/mantle/tetonic-orchestrator/src/spawn.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,1424,53a4316f99a1e37432ce26b090c2820a985dda2b2c9a491d54add3b1efb8c5c5
engine/mantle/tetonic-orchestrator/src/spawn_budget.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,3189,f96a3427829ac92182a86731fc5750127ff1b2cce8af645cef51c0d6c29759cb
engine/mantle/tetonic-orchestrator/src/spawn_host.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,4167,61ac3d19d1fe165ab4b6ca724e5279886f4f1f70fa356897600a23a79ca91184
engine/mantle/tetonic-orchestrator/src/spawn_session.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,2979,19c2376d18865fcabd2cf12abc90c4849c6e3f5e77a14cb0a419e5f240ded373
engine/mantle/tetonic-orchestrator/src/specialist.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,10372,b005469aa9814c690255f54eb43a20584f9a39cbb736893a14030ec92ba8e84a
engine/mantle/tetonic-orchestrator/src/turn.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,18688,d44112580d67d347ef3a8e818e98baa0b18ab1414e79a7e8063368935676e42f
engine/mantle/tetonic-orchestrator/src/turn_tests.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,24904,d9601ad3652842a82a7ff6cc330538461cc33ca1099275d29531ef765b9fab39
engine/mantle/tetonic-orchestrator/tests/aud01_characterization.rs,tetonic-orchestrator,workspace-package,split,mechanical-census,6102,3f1917538afb9802b372811aa8f479b6e31078be71566eeb509b5390b3bb1e56
engine/mantle/tetonic-run/Cargo.toml,tetonic-run,workspace-package,keep-generalize,mechanical-census,1315,0ae34b83ac6ddca75cecaef020f9acf632b6dd887134d1a5cc80c2e6a138e81c
engine/mantle/tetonic-run/src/acceptance.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,6420,853e71a94970746b449916653170c6144f800b1b31edddf904495325cab1e62d
engine/mantle/tetonic-run/src/dag.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,9807,7c9a12b35fb7245e7f93320bcc4f960bccf8cbdcacbc9f1ddaaa92fbd69cddbd
engine/mantle/tetonic-run/src/idempotency.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,2121,65819d2d028126459e2e4b2da2df84b33c548bcf82d787e2b1e311333919d186
engine/mantle/tetonic-run/src/identity.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,3034,7be97a0225f4609f0c3c3de4e8f69df2c75412e788af0db6a366a4d80fd92849
engine/mantle/tetonic-run/src/infer_admission.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,7549,545eef651e304159429d628637a22365737f2878eb6e87d9a697d4c747d7c6b1
engine/mantle/tetonic-run/src/lease.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,2430,cdd35181a727f6aa9b88bed1b2b49fc68f54718103cd9d190c5fcf7bdb792685
engine/mantle/tetonic-run/src/lib.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1589,465566b3fba50734d2eef0644e970a3f3c96704271bcd29fe13c84539727e611
engine/mantle/tetonic-run/src/managed/admission.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,18776,309a97e3181813becec9e489a74244370a54df0fc0274565e688295600f8840c
engine/mantle/tetonic-run/src/managed/attestation.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,3836,f2d2b65790f597733f014348b55e59f9257a088a65cdb8beef2c30a2ca36a750
engine/mantle/tetonic-run/src/managed/contracts.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,3393,11de197523119501859c9b42deb7e2812177e0252990af7d90b025d7ecd8f4c9
engine/mantle/tetonic-run/src/managed/execution.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,12666,000e332329578e6384863a8e403c4a7a72818d3d29c39f9ec0e9c49b871dc8da
engine/mantle/tetonic-run/src/managed/finalization.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,18761,e745ffb9555724529199b9f96dd77c96213c50294af3878997d52a646ff7fc75
engine/mantle/tetonic-run/src/managed/lifetime.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,8645,c826c24eb91ea21d7ec219fec973264e1d3d540745b3193e2699b14a4b1a9fc0
engine/mantle/tetonic-run/src/managed/mod.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,330,1ff691212a9d6d0187ec894cc2fef29c05d97fb155ac93685d9bd98bf728b857
engine/mantle/tetonic-run/src/managed/service.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,11046,be86258c916cfeff0d32ff12a039608defe4eb48cd4771394fcb3f6b4decb786
engine/mantle/tetonic-run/src/metrics.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1033,6cc96843975b27e7f69c7ceec797e1e6e5315b2515e1b5e1641fbb08b927933d
engine/mantle/tetonic-run/src/migration.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,2103,6a0347e8ff7e5f4804c7d232d3e7a0d92689dfcd4f523deddfb716838bd3fe8e
engine/mantle/tetonic-run/src/payload_digest.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,2113,c6f3ac2c2b93136be975852b806a989ec5b6dc3f2a8d9eda54c5ee9ded6b44ac
engine/mantle/tetonic-run/src/quotas.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1588,55768ebb5c6f8010baea76ffad5a9e44ef24dade5497419e3bb5276204c7b6bc
engine/mantle/tetonic-run/src/recovery.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,3982,b264876879cba5b2f8f9042b6b6f4322b42ef3811ce0c42dca40002c5a78c9f1
engine/mantle/tetonic-run/src/replay.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1703,67ea79a38248834e26881419745c4c6bb057cf2b2205ee37457efafc8e3605ff
engine/mantle/tetonic-run/src/retry.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,2837,bf1fca480e8697ff7ceaa92df2f05f15598638dd80da18f7cc93c246e683edfe
engine/mantle/tetonic-run/src/service.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,35820,67f907627b5edc8e6a1debe220e70adf56adc31371a1a2fe3186ec198f20f533
engine/mantle/tetonic-run/src/side_effect.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1522,5dfaa4c16fa57330e8b6f9b3f235f8a74073b7ffd9c68320135a7297e942828c
engine/mantle/tetonic-run/src/transition.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,29481,3c954b9b15297abdc440ddaf60d2c73049ccc619107baacd4cdc781e523d1e5a
engine/mantle/tetonic-run/tests/cmp02_hop.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,7765,e84ea8a1e4d7211b2cfce96664e438eff45949f93f13da4bbf64daf63eaa5de9
engine/mantle/tetonic-run/tests/execution_claim.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,1481,5b8670430dca32826128a0a8396f472854e2afee38e11d7100079e0b349645d0
engine/mantle/tetonic-run/tests/fault_matrix.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,24499,3d641c9efdf103c2e2aa7c2dd389c7058f7f46183de257eeb0ebca2949d23119
engine/mantle/tetonic-run/tests/harness.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,7760,ff977a12ed3c176210856cfd594da80062d82e943b4939ffd04f20ac7fbd134c
engine/mantle/tetonic-run/tests/legacy_event_replay.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,3608,649b20b55d29650a8d8b8d833929848eec04aa8b8c046cc29bb51d6240337d56
engine/mantle/tetonic-run/tests/m3_4_tests.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,7666,c89dc1b1bef239a68a5b346b8d899f060640c87913ed1b7730fc097c35c4d33d
engine/mantle/tetonic-run/tests/m6_durable_integrity.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,10136,1dfdae6409a632393e809017d85e1ace88142f361ccafd6fd42fb04884a27fba
engine/mantle/tetonic-run/tests/managed_service_tests.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,21461,787341a4b71ef878cfc10f3cccde3088275838ad85df981ede6b6dc58ea971ac
engine/mantle/tetonic-run/tests/matrix.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,22064,7a89c95b3977617c1e1b19d478208cd68c087d2db076b030660885087fd288ba
engine/mantle/tetonic-run/tests/workfin01_claim.rs,tetonic-run,workspace-package,keep-generalize,mechanical-census,4764,109df47eb0ebfa4d4be1f14fcda61f53d7f6b2190cb6c5f9aeaeed11ca76a4b1
engine/mantle/tetonic-server/Cargo.toml,tetonic-server,workspace-package,replace-composition,mechanical-census,767,6e4239f7390861fd18995a07d64b236778a17ff77ec0ee4c5faf1d652c21d6ae
engine/mantle/tetonic-server/README.md,tetonic-server,workspace-package,replace-composition,mechanical-census,4662,64dea934aa3ef11d0148670ab422fa4eabdbe7fd58e7de362be4b6510a0cba92
engine/mantle/tetonic-server/src/context_budget.rs,tetonic-server,workspace-package,replace-composition,mechanical-census,4196,3b36c3c64dc57dda69e6c8b9140a67884f2399ba846fb3249a69f91f481cf1ab
engine/mantle/tetonic-server/src/experience.rs,tetonic-server,workspace-package,replace-composition,mechanical-census,4506,01215dd145b4cbf43bf01be1643a2760797a747027043b055aad9769e168b1a6
engine/mantle/tetonic-server/src/main.rs,tetonic-server,workspace-package,replace-composition,mechanical-census,8490,713f6285669a1569c22472d515856440e943fce50a38e9a7eae01c23690fcee2
engine/mantle/tetonic-server/src/observability.rs,tetonic-server,workspace-package,replace-composition,mechanical-census,4352,8d3167b07f6a7218d1322ac1f13e4db2b35431a5c602cfd95ca5a4783c4d908e
engine/mantle/tetonic-server/src/perceptive_brain.rs,tetonic-server,workspace-package,replace-composition,mechanical-census,22069,d1e739037459f746e81dd7e828227008a847517b153b45ca0841377ad45c71ef
engine/scripts/gen_fabric_protocol_doc.py,,repository-support,retain-review-in-context,mechanical-census,6500,b35eed3a385012ef44b6622916dab8255edfd0c42120ac8761dc9d6dfa290659
engine/scripts/gen_ts_protocol.py,,repository-support,retain-review-in-context,mechanical-census,7766,a803ff24e87551d267cedb73d5e185f15322094064d9be2e3c567b8515d72ee0
engine/scripts/run_required_tests.py,,repository-support,retain-review-in-context,mechanical-census,1151,c985518fde8838b7e3b7fb0a99d888ea931b6b78f763ccd9e9227e49cea6dc12
engine/scripts/smoke_lokaid.py,,repository-support,retain-review-in-context,mechanical-census,6809,165d82104310690cd0664e91dc0205dbfcdf5f31bbbdbcd72f66ad1e15dfffed
engine/scripts/test_required_tests.py,,repository-support,retain-review-in-context,mechanical-census,1013,e69942e7f64fd6a8e12132873042b131286cf9d369ce4264c40e22397bb6b6eb
engine/scripts/verify_layout_consumer.py,,repository-support,retain-review-in-context,mechanical-census,21534,62b9e71868cef00d969ede32224054471136735f2be5b366ac8a173104f28fce
engine/security-fixtures/README.md,,repository-support,retain-review-in-context,mechanical-census,882,e63c9f1b33ee247fd7219bb3d87d7e2a20ec1844c80aa12bd871428a5177501d
engine/security-fixtures/malicious-repo/.lokai/project.md,,repository-support,retain-review-in-context,mechanical-census,206,f05b041a520a77086197d3b7a92efa3e708965fe31c1bd8ee0f67fab472a4494
engine/security-fixtures/malicious-repo/README.md,,repository-support,retain-review-in-context,mechanical-census,388,7766137f3f19cdc3ece239c18197ff8654c7ab360a97f366c5229b4bd9fe61a1
engine/security-fixtures/malicious-repo/verify_evil.py,,repository-support,retain-review-in-context,mechanical-census,161,c31393f454b40366b712c1856d2b3997244b9b94b4da34eef989b63f83e90dfb
engine/strata/README.md,,repository-support,retain-review-in-context,mechanical-census,775,bc5befd3e1f33efe263a239990ea60bdc5263178d48fa3cbf8f25ccd25e16802
engine/strata/tetonic-artifact/Cargo.toml,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,782,122bac256172489d4b92cfa207d380d2b28889e85b0ad613d63a147e71588810
engine/strata/tetonic-artifact/README.md,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,3791,74bb0bc08fd2d57e65a73e9a41b0c2b6732c77e2769c4cd36fe5fb46a258e234
engine/strata/tetonic-artifact/src/gc.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,7739,d554fa6314cae4f952a99669224387e5fe96816de76eac09a274f77dccfcf223
engine/strata/tetonic-artifact/src/lib.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,570,2ecdaa583b92aca26b768e5babac7aa151ee1a5a8b431e771d57f247cbfaf11b
engine/strata/tetonic-artifact/src/publication.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,4354,ae9592eb1affecf7ce8258d51f74612eccecdc5e5edef2d2df9e7acc0447384a
engine/strata/tetonic-artifact/src/quarantine.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,15950,091eea1cb8d8d8265749d05af0108677e4d7d84c6a2326e4e738333024d48042
engine/strata/tetonic-artifact/src/store.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,26774,341f542b64cb70814f53b1611a9b5e7a74f4c337c4e2c40968dbaff401e903e2
engine/strata/tetonic-artifact/src/store_tests.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,28985,c97f283aadc90aceb20b335e35bfbde18e29d55a8600452cbd3e87079340bffc
engine/strata/tetonic-artifact/src/verify.rs,tetonic-artifact,workspace-package,keep-integrate,mechanical-census,3403,4d6c6625697b82bf9bde3c5f63921dfcec32c7bb4ad5271424115c8f149bf978
engine/strata/tetonic-context/ARCHITECTURE.md,tetonic-context,workspace-package,isolate,mechanical-census,2807,f7df65426a99ab58f0adc78c59359b7d68a615961985228fea8d1d1a41ad6d49
engine/strata/tetonic-context/Cargo.toml,tetonic-context,workspace-package,isolate,mechanical-census,711,f21aad7e0a51397ddbaa8177b696187417c48ebbe9d5d81b00c1796716112ca4
engine/strata/tetonic-context/src/cache.rs,tetonic-context,workspace-package,isolate,mechanical-census,4814,ed0f2f1987f5f0d5ec4e9a9bd7fac31a3b4df9f12d0ca54978a98f259e869ffc
engine/strata/tetonic-context/src/interfaces.rs,tetonic-context,workspace-package,isolate,mechanical-census,1566,f4870299932662427a83e5753ccc11759eae52d3650a30db4c784a61fc90429a
engine/strata/tetonic-context/src/lib.rs,tetonic-context,workspace-package,isolate,mechanical-census,338,9fa433bfc8f57d22f053b4d1e147470ac73c70012d7931703cd3102f8e4ba904
engine/strata/tetonic-context/src/ownership_tests.rs,tetonic-context,workspace-package,isolate,mechanical-census,10427,4ba41f0449a77b950b3fec5d05583b3806c847d306d4c60c661016e48f06005f
engine/strata/tetonic-context/src/pipeline/admission.rs,tetonic-context,workspace-package,isolate,mechanical-census,1616,3489fb41d1a39e0329cf8b4e206f12b4c962fb0badcbbc72a9fda3a4486ec856
engine/strata/tetonic-context/src/pipeline/mod.rs,tetonic-context,workspace-package,isolate,mechanical-census,20504,d13533892899d131135ef781d5a22b010019b480abe79c143fbac39395929ae8
engine/strata/tetonic-context/src/pipeline/stage1_normalize.rs,tetonic-context,workspace-package,isolate,mechanical-census,3170,4f4ba6cf9635939dc472fb4ceaa95fba46d0909d7a7d36f3a9de80cafb5cf7f4
engine/strata/tetonic-context/src/pipeline/stage2_retrieve.rs,tetonic-context,workspace-package,isolate,mechanical-census,12265,fa236f0c26fa0c84800d34b52cd136609e2d440ff39b78d995cf9498b111bb5f
engine/strata/tetonic-context/src/pipeline/stage3_filter.rs,tetonic-context,workspace-package,isolate,mechanical-census,4792,f81a76dd719920a8fb32b01a39baf4ab8fdc86f7b203a59f68c6f34f419bfb15
